"uni_cod";"a_a";"laurea_nome";"laurea_tipo";"laurea_classe_cod";"curr_nome";"materia_nome";"materia_ssd_cod";"materia_cfu";"curr_materia_anno";"curr_materia_periodo";"modulo_nome";"sub_modulo_gruppo";"sub_modulo_nome";"modulo_cfu";"modulo_periodo";"insegnamento_prof";"insegnamento_prof_www";"isbn";"autori";"curatori";"traduttori";"titolo";"editore";"edizione";"anno_pub";"tipo_copertina";"pagg";"lingua";"prezzo";"testo_obb";"testo_uso";"testo_freq";"laurea_iscritti";"laurea_matricole"
"unich";2021;"DIGITAL MARKETING";"LM";"LM-77";"CORSO GENERICO";"MARKETING STATISTICS AND METRICS";"SECS-S/01";"9";"1";"A";"";"";"";"";"";"Sarra Annalina";"https://www.unich.it/ugov/person/1556";"9788846474698";"Amedeo De Luca";"";"";"Le applicazioni dei metodi statistici alle analisi di mercato. Manuale di ricerche per il marketing";"Franco Angeli";"5";"2010";"Brossura";"624";"Italiano";42.50;"obb";"tutto";"tutti";75;41
"unich";2021;"CHIMICA E TECNOLOGIA FARMACEUTICHE";"LMCU";"LM-13";"CORSO GENERICO";"CHIMICA FARMACEUTICA E TOSSICOLOGICA I";"CHIM/08";"9";"3";"2";"";"";"";"";"";"Mollica Adriano";"https://www.unich.it/ugov/person/2310";"9788879591911";"Camille G. Wermuth";"";"Tortorella, Carotti";"Le applicazioni della chimica farmaceutica";"Edises";"";"2001";"Brossura";"972";"Italiano";57.00;"cons";"tutto";"tutti";481;83
"unich";2021;"SCIENZE E TECNICHE DELLE ATTIVITÀ MOTORIE PREVENTIVE E ADATTATE";"LM";"LM-67";"CORSO GENERICO";"PSICOMOTRICITA' E ATTIVITA' MOTORIE ADATTATE";"M-EDF/01";"12";"2";"1";"PSICOMOTRICITA' E ATTIVITA' MOTORIE ADATTATE";"";"";"6";"1";"Bertollo Maurizio";"https://www.unich.it/ugov/person/2167";"9788890150579";"Emilia Tasso, Anna Bianco Dettori, Alain Varray";"";"C. Grieco";"Le attività fisiche adattate. Insegnare e far vivere le attività fisiche adattate";"La Lontra";"";"2005";"Cartonato";"520";"Italiano";35.00;"obb";"tutto";"non freq";297;118
"unich";2021;"ECONOMIA E MANAGEMENT";"L";"L-18";"CORSO GENERICO";"ECONOMIA DELLE AZIENDE E DELLE PA";"SECS-P/07";"6";"2";"2";"";"";"";"";"";"Gitto Antonio";"https://www.unich.it/ugov/person/1530";"9788891787224";"";"Luca Anselmi, Stefano Pozzoli";"";"Le aziende pubbliche. Aspetti di governance, gestione, misurazione, valutazione e rendicontazione";"Franco Angeli";"";"2020";"Brossura";"";"Italiano";38.00;"obb";"parz.";"tutti";1148;376
"unich";2021;"CHIMICA E TECNOLOGIA FARMACEUTICHE";"LMCU";"LM-13";"CORSO GENERICO";"METODOLOGIE DI SVILUPPO GALENICO";"CHIM/09";"5";"5";"1";"";"";"";"";"";"Di Stefano Antonio";"https://www.unich.it/ugov/person/962";"9788879592543";"Alexander T. Florence, David Attwood";"Vincenzo Tortorella";"";"Le basi chimico-fisiche della tecnologia farmaceutica";"Edises";"";"2002";"Brossura";"578";"Italiano";39.00;"obb";"tutto";"tutti";481;83
"unich";2021;"CHIMICA E TECNOLOGIA FARMACEUTICHE";"LMCU";"LM-13";"CORSO GENERICO";"PRODUZIONE INDUSTRIALE DEI MEDICINALI";"CHIM/09";"9";"4";"2";"";"";"";"";"";"Cilurzo Felisa";"https://www.unich.it/ugov/person/171749";"9788879592543";"Alexander T. Florence, David Attwood";"Vincenzo Tortorella";"";"Le basi chimico-fisiche della tecnologia farmaceutica";"Edises";"";"2002";"Brossura";"578";"Italiano";39.00;"obb";"tutto";"tutti";481;83
"unich";2021;"CHIMICA E TECNOLOGIA FARMACEUTICHE";"LMCU";"LM-13";"CORSO GENERICO";"TECNOLOGIA E LEGISLAZIONE FARMACEUTICHE CON LABORATORIO";"CHIM/09";"10";"4";"1";"";"";"";"";"";"Di Stefano Antonio";"https://www.unich.it/ugov/person/962";"9788879592543";"Alexander T. Florence, David Attwood";"Vincenzo Tortorella";"";"Le basi chimico-fisiche della tecnologia farmaceutica";"Edises";"";"2002";"Brossura";"578";"Italiano";39.00;"obb";"tutto";"tutti";481;83
"unich";2021;"FARMACIA";"LMCU";"LM-13";"CORSO GENERICO";"TECNOLOGIA FARMACEUTICA CON LABORATORIO";"CHIM/09";"14";"4";"1";"";"";"COGNOMI A-G";"";"";"Celia Christian";"https://www.unich.it/ugov/person/14145";"9788879592543";"Alexander T. Florence, David Attwood";"Vincenzo Tortorella";"";"Le basi chimico-fisiche della tecnologia farmaceutica";"Edises";"";"2002";"Brossura";"578";"Italiano";39.00;"obb";"tutto";"tutti";795;140
"unich";2021;"FARMACIA";"LMCU";"LM-13";"CORSO GENERICO";"TECNOLOGIA FARMACEUTICA CON LABORATORIO";"CHIM/09";"14";"4";"1";"";"";"COGNOMI H-Z";"";"";"Di Marzio Luisa";"https://www.unich.it/ugov/person/1638";"9788879592543";"Alexander T. Florence, David Attwood";"Vincenzo Tortorella";"";"Le basi chimico-fisiche della tecnologia farmaceutica";"Edises";"";"2002";"Brossura";"578";"Italiano";39.00;"obb";"tutto";"tutti";795;140
"unich";2021;"INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)";"L";"L/SNT1";"CORSO GENERICO";"SCIENZE BIOMEDICHE APPLICATE";"MED/04; MED/07; MED/42";"5";"1";"2";"IMMUNOLOGIA";"";"";"1";"2";"Muraro Raffaella";"https://www.unich.it/ugov/person/493";"9788821442551";"Abul K. Abbas, Andrew H. Lichtman, Shiv Pillai";"Silvano Sozzani";"";"Le basi dell'immunologia. Fisiopatologia del sistema immunitario";"Edra";"5";"2017";"Brossura";"328";"Italiano";35.00;"obb";"tutto";"tutti";850;241
"unich";2021;"ODONTOIATRIA E PROTESI DENTARIA";"LMCU";"LM-46";"CORSO GENERICO";"PATOLOGIA GENERALE";"MED/04";"7";"2";"A";"";"";"";"";"";"Visone Rosa";"https://www.unich.it/ugov/person/11902";"9788821442551";"Abul K. Abbas, Andrew H. Lichtman, Shiv Pillai";"Silvano Sozzani";"";"Le basi dell'immunologia. Fisiopatologia del sistema immunitario";"Edra";"5";"2017";"Brossura";"328";"Italiano";35.00;"cons";"tutto";"tutti";340;24
"unich";2021;"OSTETRICIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI OSTETRICA/O)";"L";"L/SNT1";"CORSO GENERICO";"FISIOLOGIA E BIOCHIMICA";"BIO/09; BIO/10";"4";"1";"2";"BIOCHIMICA";"";"";"2";"2";"Carletti Erminia";"https://www.unich.it/ugov/person/1291";"9788808354006";"Denise R. Ferrier";"";"";"Le basi della biochimica. Con Contenuto digitale (fornito elettronicamente)";"Zanichelli";"2";"2014";"Brossura";"528";"Italiano";54.00;"obb";"tutto";"tutti";62;32
"unich";2021;"ASSISTENZA SANITARIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI ASSISTENTE SANITARIO)";"L";"L/SNT4";"CORSO GENERICO";"MEDICINA GENERALE E FARMACOLOGIA";"BIO/14; CHIM/03; MED/06; MED/09; MED/18; MED/36";"7";"2";"1";"FARMACOLOGIA";"";"";"2";"1";"Tacconelli Stefania";"https://www.unich.it/ugov/person/1635";"9788808320292";"Karen Whalen";"";"";"Le basi della farmacologia. Con e-book";"Zanichelli";"3";"2020";"Brossura";"640";"Italiano";67.00;"cons";"tutto";"tutti";74;34
"unich";2021;"INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)";"L";"L/SNT1";"CORSO GENERICO";"FARMACOLOGIA E TERAPIA";"BIO/14";"1";"2";"1";"";"";"";"";"";"Nobili Stefania";"https://www.unich.it/ugov/person/334883";"9788808320292";"Karen Whalen";"";"";"Le basi della farmacologia. Con e-book";"Zanichelli";"3";"2020";"Brossura";"640";"Italiano";67.00;"obb";"tutto";"tutti";850;241
"unich";2021;"INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)";"L";"L/SNT1";"CORSO GENERICO";"FARMACOLOGIA NELLE EMERGENZE E IN AREA CRITICA";"BIO/14";"1";"3";"1";"";"";"CANALE A";"";"";"Tacconelli Stefania";"https://www.unich.it/ugov/person/1635";"9788808320292";"Karen Whalen";"";"";"Le basi della farmacologia. Con e-book";"Zanichelli";"3";"2020";"Brossura";"640";"Italiano";67.00;"cons";"tutto";"tutti";850;241
"unich";2021;"INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)";"L";"L/SNT1";"CORSO GENERICO";"FARMACOLOGIA NELLE EMERGENZE E IN AREA CRITICA";"BIO/14";"1";"3";"1";"";"";"CANALE B";"";"";"Tacconelli Stefania";"https://www.unich.it/ugov/person/1635";"9788808320292";"Karen Whalen";"";"";"Le basi della farmacologia. Con e-book";"Zanichelli";"3";"2020";"Brossura";"640";"Italiano";67.00;"cons";"tutto";"tutti";850;241
"unich";2021;"INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)";"L";"L/SNT1";"CORSO GENERICO";"FARMACOLOGIA NELLE EMERGENZE E IN AREA CRITICA";"BIO/14";"1";"3";"1";"";"";"";"";"";"Tacconelli Stefania";"https://www.unich.it/ugov/person/1635";"9788808320292";"Karen Whalen";"";"";"Le basi della farmacologia. Con e-book";"Zanichelli";"3";"2020";"Brossura";"640";"Italiano";67.00;"cons";"tutto";"tutti";850;241
"unich";2021;"INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)";"L";"L/SNT1";"CORSO GENERICO";"SCIENZE INFERMIERISTICHE IN AREA MEDICA E CHIRURGICA";"BIO/14; MED/09; MED/18; MED/23; MED/45";"7";"2";"1";"FARMACOLOGIA E TERAPIA";"SEDE DI VASTO";"";"1";"1";"Nobili Stefania";"https://www.unich.it/ugov/person/334883";"9788808320292";"Karen Whalen";"";"";"Le basi della farmacologia. Con e-book";"Zanichelli";"3";"2020";"Brossura";"640";"Italiano";67.00;"obb";"tutto";"tutti";850;241
"unich";2021;"INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)";"L";"L/SNT1";"CORSO GENERICO";"SCIENZE INFERMIERISTICHE IN EMERGENZA ED AREA CRITICA";"BIO/14; MED/09; MED/18; MED/41; MED/45";"6";"3";"1";"FARMACOLOGIA NELLE EMERGENZE E IN AREA CRITICA";"SEDE DI CHIETI";"";"1";"1";"Tacconelli Stefania";"https://www.unich.it/ugov/person/1635";"9788808320292";"Karen Whalen";"";"";"Le basi della farmacologia. Con e-book";"Zanichelli";"3";"2020";"Brossura";"640";"Italiano";67.00;"cons";"tutto";"tutti";850;241
"unich";2021;"INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)";"L";"L/SNT1";"CORSO GENERICO";"SCIENZE INFERMIERISTICHE IN EMERGENZA ED AREA CRITICA";"BIO/14; MED/09; MED/18; MED/41; MED/45";"6";"3";"1";"FARMACOLOGIA NELLE EMERGENZE E IN AREA CRITICA";"SEDE DI PESCARA";"CANALE A";"1";"1";"Tacconelli Stefania";"https://www.unich.it/ugov/person/1635";"9788808320292";"Karen Whalen";"";"";"Le basi della farmacologia. Con e-book";"Zanichelli";"3";"2020";"Brossura";"640";"Italiano";67.00;"cons";"tutto";"tutti";850;241
"unich";2021;"INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE)";"L";"L/SNT1";"CORSO GENERICO";"SCIENZE INFERMIERISTICHE IN EMERGENZA ED AREA CRITICA";"BIO/14; MED/09; MED/18; MED/41; MED/45";"6";"3";"1";"FARMACOLOGIA NELLE EMERGENZE E IN AREA CRITICA";"SEDE DI PESCARA";"CANALE B";"1";"1";"Tacconelli Stefania";"https://www.unich.it/ugov/person/1635";"9788808320292";"Karen Whalen";"";"";"Le basi della farmacologia. Con e-book";"Zanichelli";"3";"2020";"Brossura";"640";"Italiano";67.00;"cons";"tutto";"tutti";850;241
